w235	t94289	0
w5776	t53966	1
w5376	t61181	1
w2929	t60166	0
w6753	t60220	0
w4378	t84680	1
w2631	t35468	1
w339	t89781	1
w4606	t16371	0
w6305	t24478	1
w7039	t62845	0
w4613	t28092	1
w3994	t7367	1
w6103	t25364	1
w2890	t82647	1
w4301	t8995	0
w1931	t81149	1
w5115	t22550	1
w253	t30101	1
w6872	t46171	0
w611	t3546	1
w5780	t41102	1
w6004	t19846	0
w4381	t73049	0
w6084	t20246	0
w4456	t15116	1
w5436	t70422	1
w2981	t87510	1
w3324	t56597	0
w3719	t89365	1
w1437	t86672	1
w6281	t13537	1
w4316	t34860	1
w6858	t126	1
w5465	t81295	1
w6612	t617	1
w1111	t28413	1
w6312	t3590	1
w5328	t81299	1
w3327	t64280	0
w5228	t1713	1
w5198	t63347	0
w2651	t10162	1
w5845	t77677	0
w6925	t32178	1
w2824	t59619	1
w5375	t77564	1
w4830	t15387	1
w5550	t67952	1
w3375	t61995	1
w3	t60110	1
w2903	t81565	1
w4211	t80599	0
w1638	t14313	0
w6894	t85553	0
w5931	t35892	0
w5789	t22490	0
w5976	t81974	0
w4685	t32231	1
w5880	t40751	0
w5830	t6820	0
w2845	t76068	1
w5743	t69354	1
w5342	t74902	0
w4838	t19563	0
w2123	t20513	1
w2328	t36264	1
w4542	t52510	0
w2177	t93513	1
w6753	t7237	1
w6499	t91863	0
w6107	t75117	1
w4570	t85888	1
w5311	t80604	1
w3478	t26469	1
w6686	t2089	0
w961	t19336	0
w248	t63525	1
w3841	t34050	0
w1809	t41635	1
w203	t12584	0
w4361	t81475	0
w2276	t2778	1
w6339	t92643	1
w316	t31147	1
w1651	t19105	1
w7089	t212	1
w6392	t39497	0
w3505	t40873	0
w2453	t9950	1
w4211	t93506	1
w5742	t34307	1
w1228	t57863	1
w2544	t22669	0
w1510	t51672	0
w1604	t58814	1
w3585	t70384	0
w2496	t10511	1
w979	t12449	1
w2600	t4675	1
w5469	t41501	1
w2802	t33728	1
w6639	t49762	1
w2194	t93243	1
w4591	t71059	1
w5760	t91629	1
w2791	t64856	0
w538	t46959	1
w5430	t41806	1
w4100	t57542	1
w1831	t93918	0
w3842	t77377	0
w847	t4864	0
w5328	t62968	0
w4919	t56153	0
w5050	t53786	0
w3445	t86762	0
w3622	t59131	1
w3367	t71770	1
w879	t6336	1
w2343	t64399	1
w2221	t36081	1
w2748	t89802	0
w1914	t931	0
w3882	t95501	1
w3360	t58443	0
w3924	t63899	1
w6510	t9687	0
w4316	t84133	1
w5077	t10588	0
w4415	t43989	0
w557	t89323	1
w4846	t73619	0
w219	t54682	1
w3514	t61945	1
w6193	t4582	1
w4843	t65922	1
w3204	t32459	0
w5698	t66232	1
w1232	t80143	0
w4087	t57692	0
w2990	t33805	0
w4981	t517	1
w607	t17393	0
w1367	t5427	1
w1522	t67114	1
w3505	t85608	1
w5471	t41106	1
w3521	t34748	1
w6316	t73939	1
w5238	t52800	1
w1103	t37776	0
w2101	t90030	0
w3400	t48882	1
w5636	t39152	0
w6926	t12299	1
w3823	t96115	1
w1139	t59912	1
w6437	t92697	1
w3647	t78875	1
w4730	t44202	0
w693	t46460	1
w54	t54870	0
w1243	t49229	0
w2161	t61511	1
w6599	t4369	1
w1877	t24508	1
w6276	t21062	1
w330	t47081	1
w3396	t35931	1
w4717	t59921	0
w3092	t63730	1
w711	t92195	0
w4523	t5040	1
w135	t63275	0
w2519	t5360	0
w5116	t4717	1
w406	t57250	1
w950	t46109	0
w1588	t33518	0
w4119	t48570	0
w22	t38533	0
w6495	t3935	0
w3358	t3806	1
w4253	t21449	0
w5879	t62765	1
w7117	t23373	1
w4817	t70819	1
w5798	t33302	0
w4665	t96923	1
w1228	t74266	1
w5150	t83963	0
w4586	t96930	1
w162	t72536	1
w3750	t76853	0
w2662	t27970	1
w1518	t33530	1
w6469	t17790	1
w401	t10383	1
w5786	t34620	0
w467	t46258	1
w4902	t38496	1
w620	t22608	1
w3963	t63991	1
w4555	t36989	0
w6588	t9618	1
w2166	t15423	1
w3676	t88444	1
w1376	t59489	0
w719	t80943	1
w3126	t96055	0
w575	t12415	1
w5328	t41791	0
w1516	t14453	1
w1475	t27842	1
w6561	t97414	1
w2478	t31172	0
w855	t1832	0
w3868	t49262	0
w5465	t49307	0
w5407	t69515	1
w941	t74940	1
w4719	t49103	1
w3225	t65361	0
w6134	t56315	0
w3383	t64968	0
w5803	t70198	1
w5571	t44918	0
w5635	t9239	1
w1336	t61923	1
w6177	t1598	1
w2529	t25285	0
w3813	t91724	0
w4076	t93620	1
w335	t88367	0
w554	t82124	0
w6451	t94455	1
w572	t83991	0
w2692	t23027	0
w7003	t91027	0
w3683	t3665	1
w1624	t64293	1
w375	t38281	1
w3805	t13106	0
w2807	t11054	1
w6016	t87170	0
w4461	t18164	1
w2884	t19362	1
w1150	t59393	1
w3306	t97462	1
w3613	t8076	1
w5047	t41570	1
w3963	t70604	0
w2537	t79905	1
w2926	t35090	1
w3832	t53866	1
w2396	t78052	0
w913	t20904	0
w87	t83038	1
w4923	t26223	0
w183	t74067	1
w1033	t21643	0
w5203	t11382	0
w2836	t61640	0
w6185	t2796	1
w7023	t51398	1
w5873	t48262	1
w1223	t56228	1
w4388	t1482	1
w4367	t17915	0
w2437	t72704	0
w186	t18654	0
w3390	t47778	0
w6425	t89039	0
w347	t17371	0
w6100	t65997	0
w3906	t51973	1
w2848	t61310	1
w532	t92003	1
w1643	t36657	1
w3323	t44162	1
w7072	t89339	1
w2403	t30810	1
w2658	t33377	1
w7024	t67602	0
w5928	t52895	0
w1458	t91765	1
w236	t98161	0
w6669	t33370	1
w150	t50952	0
w661	t65629	1
w1982	t20040	1
w502	t69184	0
w6708	t11618	1
w3084	t45668	1
w2548	t29343	0
w2286	t42293	1
w476	t20449	1
w4759	t83363	1
w6636	t62007	0
w6722	t80148	1
w6596	t16684	1
w1922	t61333	0
w6218	t21932	1
w89	t84731	1
w5526	t74496	1
w6133	t87285	1
w6698	t97771	1
w4724	t82811	1
w26	t73326	0
w6778	t68361	0
w6585	t91411	0
w3732	t93559	1
w1385	t41592	1
w6393	t64826	0
w6039	t12997	1
w3537	t21921	1
w5983	t97194	1
w3591	t67951	1
w5303	t17148	0
w344	t66418	1
w4243	t41413	1
w1295	t712	1
w2589	t18064	1
w7048	t5158	0
w5960	t65042	0
w1728	t69686	1
w3975	t79167	1
w3325	t43981	1
w4532	t47151	1
w4131	t6174	1
w778	t88014	1
w1094	t46218	0
w54	t12504	0
w4658	t83153	1
w4039	t1271	0
w4250	t79268	1
w5699	t79028	0
w6409	t80723	1
w513	t44238	1
w6213	t70182	0
w4103	t69283	1
w4158	t40692	1
w7088	t78636	0
w884	t84566	1
w2866	t53325	1
w2768	t60236	0
w2205	t65966	0
w878	t65296	1
w1334	t7641	0
w6720	t6530	1
w6500	t34590	0
w1880	t87551	1
w3567	t8839	1
w3609	t9040	0
w6054	t72258	0
w5030	t36889	0
w6591	t54475	1
w4530	t18675	1
w5819	t52849	1
w3647	t76449	1
w4744	t54460	0
w806	t98241	1
w6871	t97512	0
w2934	t53560	1
w3249	t58843	1
w2048	t53240	0
w1096	t35672	1
w6000	t92913	1
w3151	t48446	1
w6309	t47152	0
w6059	t32765	0
w6059	t92623	0
w5303	t63706	1
w5021	t32306	1
w6741	t65526	0
w1968	t46259	1
w6015	t84299	0
w5328	t36810	0
w4508	t59275	0
w2025	t74706	1
w3703	t1847	0
w517	t1636	0
w4461	t30919	1
w1332	t55261	1
w3120	t53315	0
w4835	t31911	1
w1617	t66287	0
w3386	t4175	1
w1063	t29427	0
w6129	t30306	1
w6591	t25083	1
w6585	t12244	1
w2334	t60516	0
w4893	t27596	0
w1921	t70525	1
w1764	t85867	1
w171	t63699	0
w6988	t58141	1
w348	t7035	1
w1355	t9148	1
w6578	t52731	1
w3814	t96703	0
w4977	t57203	1
w419	t85502	1
w3685	t11173	0
w3716	t21116	1
w2493	t97424	0
w4602	t34045	1
w3387	t22968	1
w6912	t36039	0
w6152	t23557	0
w2702	t10062	1
w1842	t19127	1
w4121	t17013	0
w3852	t9758	0
w365	t62735	1
w3559	t85842	1
w4097	t6464	0
w5772	t8543	1
w1462	t20975	1
w2901	t58477	1
w5822	t41831	0
w6114	t18948	0
w2517	t46947	1
w4852	t74817	1
w5196	t5621	0
w2957	t33824	0
w112	t57019	0
w164	t53017	0
w2486	t57254	1
w169	t41591	0
w2618	t93029	1
w5914	t69412	1
w3872	t88238	0
w613	t22921	1
w2631	t87650	0
w3463	t55974	0
w4045	t39831	1
w5967	t17075	0
w2000	t11081	1
w2043	t79957	1
w6776	t37630	1
w5465	t55041	0
w4378	t866	1
w2014	t73106	1
w5469	t58790	0
w128	t47733	1
w4613	t78145	1
w766	t71363	0
w6522	t62452	0
w4352	t66699	0
w4025	t70100	1
w4310	t492	0
w5076	t4863	1
w4508	t67164	0
w5698	t87767	1
w2186	t70420	1
w1150	t30461	0
w6383	t10431	0
w5798	t52247	0
w1523	t16477	1
w1050	t82376	0
w779	t71342	1
w1314	t96704	1
w4009	t66039	1
w890	t21139	0
w1958	t32661	1
w5116	t32858	1
w1675	t39142	1
w2826	t9204	1
w4919	t20800	1
w1573	t31067	1
w4104	t68511	0
w4456	t29778	1
w4130	t40286	0
w1150	t58057	1
w6917	t39181	0
w3740	t41905	1
w4023	t2386	0
w2690	t85525	0
w6130	t79373	1
w4579	t45181	1
w3328	t52120	0
w4613	t92670	1
w5465	t27999	0
w4321	t39841	1
w6187	t51253	1
w5838	t75751	1
w3359	t92681	1
w862	t77954	1
w1550	t652	0
w4843	t26265	1
w3506	t65609	0
w5916	t56633	0
w5574	t29982	0
w5552	t45920	1
w204	t74714	1
w6657	t4099	1
w2824	t42718	1
w4969	t22176	0
w2925	t5177	1
w6955	t34584	1
w1904	t76	0
w3788	t51953	1
w5054	t2498	1
w2413	t76399	0
w3585	t59780	1
w3527	t8273	1
w5803	t82421	0
w1767	t62930	1
w2659	t54083	1
w6917	t63306	0
w3890	t30622	1
w824	t89304	1
w2689	t1078	0
w5076	t52384	0
w2748	t17408	0
w3253	t58440	1
w4301	t35561	0
w1825	t16008	0
w3185	t14421	1
w861	t19651	1
w6243	t75293	0
w1035	t37581	0
w795	t22094	0
w4039	t93235	0
w4865	t13864	1
w6060	t26967	1
w6084	t64198	0
w2486	t31118	1
w6381	t23951	1
w6840	t81541	1
w1499	t40230	0
w4753	t17836	1
w6072	t88247	1
w3394	t48682	1
w4494	t36908	1
w3951	t34659	1
w1554	t15649	0
w1249	t91538	0
w5458	t13413	1
w2137	t46629	1
w1980	t72185	1
w3145	t82109	0
w3306	t60157	1
w1411	t63576	0
w1546	t92958	1
w5813	t76929	1
w2729	t79212	0
w486	t85562	0
w4983	t43220	1
w4494	t46108	1
w26	t15758	1
w354	t95863	1
w339	t66520	1
w1573	t22559	1
w4504	t78468	0
w3496	t19368	1
w3538	t1399	1
w618	t95925	1
w2726	t78893	0
w6184	t46005	0
w2733	t11997	1
w1016	t43821	1
w5467	t74470	1
w1665	t62578	1
w1892	t48898	1
w3753	t3802	1
w5650	t83037	1
w3185	t53619	0
w1800	t52990	1
w7040	t8106	1
w779	t801	0
w4565	t9151	1
w1091	t10929	1
w5268	t79939	0
w1533	t23337	0
w4378	t98124	1
w4327	t12717	0
w3598	t79584	0
w3715	t17359	0
w4058	t75131	1
w1878	t87765	0
w4401	t67191	1
w7125	t6028	0
w2403	t39647	0
w4326	t24249	1
w6922	t19273	0
w1947	t92889	1
w6416	t75903	0
w6149	t26966	1
w878	t39596	0
w4858	t88925	1
w5727	t76521	1
w6525	t45164	1
w5110	t77923	1
w5470	t67195	1
w3304	t7301	1
w6204	t37720	1
w2078	t12981	0
w3634	t25635	1
w5054	t85988	1
w7071	t37329	1
w6321	t47686	0
w5301	t93867	0
w2751	t81684	1
w1023	t78866	1
w6099	t59004	1
w3777	t56000	1
w759	t72629	0
w6332	t15104	1
w2519	t63127	1
w5306	t83442	0
w1396	t77352	1
w4289	t67476	0
w89	t60592	1
w6781	t18787	0
w1837	t38961	0
w1415	t46626	1
w1905	t58317	1
w4301	t91757	0
w3326	t72644	1
w5679	t5432	1
w6172	t29078	1
w5743	t93679	0
w6599	t64566	1
w2683	t60637	1
w1787	t57632	1
w5443	t70177	1
w3278	t17956	0
w4200	t52824	1
w2419	t31163	1
w4304	t66368	1
w4606	t45218	0
w3828	t20144	1
w597	t3574	1
w661	t94565	0
w6741	t41952	1
w5236	t96842	1
w3557	t86532	0
w6942	t53767	1
w235	t41898	0
w6858	t46422	0
w4192	t54202	0
w5262	t65430	0
w2603	t70955	1
w6090	t36431	1
w3988	t20090	1
w6555	t25420	0
w3823	t57129	0
w4016	t19724	1
w2947	t52098	0
w2142	t4954	0
w1190	t68342	1
w5328	t20058	0
w3539	t6434	1
w4740	t71604	1
w1351	t88779	1
w5311	t44432	0
w1616	t68806	1
w6070	t79544	0
w2657	t6115	1
w5894	t22071	1
w1243	t23934	1
w6099	t52290	1
w5708	t22904	1
w2586	t92084	1
w5467	t9689	1
w4287	t79512	0
w828	t35888	0
w4332	t45570	0
w6253	t36929	1
w6686	t31121	0
w2427	t6770	1
w3102	t82511	1
w4595	t14914	1
w5311	t56788	0
w439	t17198	1
w234	t24866	1
w1518	t3566	0
w4717	t49715	0
w2640	t22919	0
w3889	t93355	1
w344	t66486	1
w811	t51823	1
w5822	t39734	0
w5132	t68185	0
w5382	t35494	1
w611	t69985	1
w1823	t51474	0
w7041	t97102	1
w558	t90317	1
w1282	t50906	1
w5072	t57415	1
w5007	t18752	1
w1967	t31348	0
w1133	t80357	1
w1194	t80492	1
w5744	t9754	1
w2411	t39779	0
w4340	t65474	1
w4099	t85559	1
w6375	t2669	0
w1417	t14430	0
w2673	t19959	1
w895	t89532	0
w2768	t58327	0
w5953	t23944	0
w6396	t4193	0
w5871	t80722	0
w2982	t29321	1
w3040	t55971	1
w2527	t11998	0
w4741	t44851	1
w6352	t1448	0
w3823	t95908	1
w3622	t67410	1
w1755	t77757	1
w4350	t67338	0
w6837	t31248	0
w548	t23373	1
w2064	t23947	0
w6425	t52188	0
w3716	t56726	1
w611	t75257	0
w6161	t93957	1
w624	t90613	0
w6668	t97057	1
w4983	t93743	1
w1146	t36541	1
w4721	t24714	1
w5881	t79329	0
w639	t22466	1
w203	t43559	1
w6742	t16652	1
w6818	t42373	1
w2467	t71196	1
w174	t76154	1
w2981	t31406	0
w853	t69416	0
w615	t87854	1
w3110	t20429	1
w2748	t67529	0
w771	t53291	1
w5311	t44360	0
w6604	t43201	1
w6096	t37641	1
w4311	t58250	1
w3389	t27510	0
w6194	t62159	0
w5598	t51160	1
w686	t18925	1
w7040	t28083	1
w6741	t80543	1
w1443	t81840	0
w4107	t80427	0
w252	t37410	1
w3937	t75835	1
w5611	t95644	1
w1562	t7489	0
w5951	t96395	0
w1441	t53915	1
w951	t47127	0
w2409	t77230	1
w5196	t37636	1
w3482	t636	0
w1917	t19070	1
w3699	t64579	1
w120	t58848	0
w4708	t26631	0
w6857	t41001	0
w6469	t36883	1
w1389	t61523	0
w634	t7410	1
w4132	t98578	1
w6525	t93003	1
w581	t87380	1
w5811	t67820	1
w3086	t67115	0
w3207	t89111	1
w545	t70677	1
w6947	t26205	1
w6464	t43468	1
w5571	t10756	0
w6991	t45272	1
w1764	t16844	1
w575	t80650	1
w4185	t7778	0
w3683	t42385	1
w2112	t50797	0
w1237	t33187	0
w2048	t88925	1
w5255	t39835	1
w6532	t20511	1
w2159	t48253	1
w2506	t93688	1
w5218	t74823	1
w4314	t58270	1
w3482	t58012	0
w6314	t7449	1
w6992	t19701	0
w3103	t43765	1
w1539	t42168	0
w4730	t25567	0
w4140	t86564	0
w6731	t2465	1
w1221	t91268	1
w526	t69997	1
w248	t6881	0
w491	t16096	1
w1408	t4583	1
w6047	t59193	0
w69	t51831	1
w1588	t15776	1
w4040	t16432	1
w3377	t83264	0
w2068	t50511	1
w3980	t17328	1
w5131	t16884	0
w4006	t6536	0
w1170	t68496	1
w6493	t71511	1
w6935	t34353	1
w7097	t22320	1
w4641	t1079	0
w3590	t42462	0
w6195	t5136	1
w728	t3175	1
w5974	t70330	0
w5903	t45941	1
w4101	t22160	1
w3411	t46981	1
w1026	t42073	1
w2971	t15639	0
w709	t44214	0
w4828	t5135	1
w4559	t92885	1
w2071	t15447	0
w3118	t38609	1
w7131	t25324	1
w390	t12900	1
w4925	t61957	1
w1816	t95065	0
w4508	t11321	0
w2187	t23677	1
w5671	t80411	0
w4271	t21430	0
w4163	t167	1
w681	t64627	0
w547	t4937	0
w2185	t96939	1
w3557	t404	0
w4611	t91974	1
w1869	t53457	0
w384	t95300	1
w285	t69483	1
w6657	t5201	0
w4912	t73307	0
w5353	t52208	1
w3180	t69762	1
w68	t14607	0
w1543	t16589	0
w3511	t29706	0
w383	t10704	0
w426	t88473	1
w159	t7167	1
w3815	t39823	1
w3953	t21150	1
w6699	t82550	0
w792	t3416	0
w3019	t50807	0
w115	t67030	1
w3952	t38411	1
w6709	t69559	1
w3641	t87048	1
w6152	t58716	1
w6337	t67095	1
w3493	t66278	0
w4304	t8105	1
w5534	t91652	1
w1029	t36465	1
w1562	t36580	1
w5819	t12725	1
w6757	t77940	1
w2840	t829	0
w564	t68859	0
w4702	t57051	0
w173	t95744	0
w5087	t44189	1
w4076	t26393	0
w4969	t27530	1
w5727	t19166	1
w3755	t79701	1
w4989	t42081	1
w3980	t4345	0
w1656	t81524	1
w5691	t96153	1
w1781	t94340	1
w5861	t57459	1
w879	t66708	1
w899	t90162	1
w3085	t18632	0
w5372	t90319	1
w2264	t60650	1
w1240	t61546	0
w6424	t16369	1
w660	t9790	1
w989	t44987	0
w2835	t60177	0
w4961	t78272	0
w965	t7525	1
w2357	t44173	1
w6052	t51694	1
w1221	t92292	0
w4222	t31290	1
w4422	t5308	0
w1859	t55893	1
w2822	t1481	1
w2926	t57263	0
w64	t19194	1
w4326	t34308	0
w4268	t37670	0
w880	t50492	1
w5879	t92972	1
w5836	t73177	1
w4969	t49333	0
w3412	t88488	0
w6089	t52735	1
w2218	t28183	0
w2944	t34823	1
w2345	t75077	1
w32	t15317	0
w1931	t92120	1
w4255	t68747	0
w6534	t38606	0
w5034	t20616	0
w5534	t23521	1
w2272	t35472	1
w5161	t20167	0
w530	t21009	0
w1222	t54594	1
w1556	t69330	0
w3156	t33294	1
w1091	t31683	1
w2142	t91525	0
w40	t68146	1
w6344	t86680	1
w3872	t57139	0
w6114	t55141	1
w6143	t93196	1
w4415	t39245	1
w1876	t78247	1
w1298	t4329	1
w1530	t26378	0
w1131	t94287	1
w1247	t60671	1
w3585	t42385	1
w1050	t48754	1
w6675	t16446	1
w5311	t2187	0
w6416	t89276	1
w2334	t66012	1
w3064	t96906	0
w4106	t23330	0
w620	t13637	0
w2769	t29673	0
w4465	t38870	1
w296	t47889	0
w1760	t31940	0
w190	t20513	0
w732	t97162	1
w5011	t1787	0
w3880	t13010	0
w3660	t96157	0
w4054	t5011	1
w2925	t26987	0
w1333	t14401	1
w3751	t75726	0
w4606	t39682	0
w3	t66720	1
w6556	t88190	0
w6158	t80407	0
w922	t48857	1
w1004	t44143	1
w977	t18282	0
w3288	t5934	1
w1714	t68572	0
w4719	t44885	0
w347	t74743	0
w6755	t96050	1
w2016	t50642	1
w1834	t69485	1
w1320	t39311	0
w546	t82341	1
w2767	t71032	0
w2986	t95553	1
w6955	t28979	1
w737	t47824	1
w6178	t44749	0
w524	t45874	1
w2366	t63287	1
w2325	t35077	1
w3990	t93433	0
w1458	t68684	0
w1311	t25000	1
w5022	t24928	0
w5468	t65200	0
w235	t88660	0
w2476	t28922	1
w2982	t83778	0
w6890	t88385	1
w1209	t15297	0
w3092	t33872	1
w4395	t81785	0
w2121	t36075	0
w3032	t81627	1
w354	t67657	0
w1023	t48319	0
w148	t30213	1
w6141	t16475	1
w2620	t44876	1
w6301	t2264	1
w695	t67753	1
w2316	t85372	1
w4386	t11253	1
w2102	t47537	1
w4625	t76536	0
w2622	t62478	1
w6100	t60609	1
w3209	t88408	1
w1947	t98080	1
w258	t49835	0
w6367	t32680	1
w513	t4455	0
w6051	t57368	1
w77	t55441	1
w501	t7713	1
w2159	t5598	1
w3708	t62185	0
w4265	t79204	1
w2799	t65002	1
w3390	t44137	1
w3032	t58949	0
w1562	t85786	1
w5668	t86637	1
w4338	t54126	0
