w1211	t195750	3
w656	t184280	3
w775	t89351	3
w826	t310478	4
w363	t40154	3
w898	t244817	3
w31	t241625	5
w226	t244739	5
w1031	t5822	4
w259	t110102	3
w79	t343678	3
w349	t111701	5
w88	t268370	3
w912	t297833	5
w3	t279776	5
w468	t91368	1
w117	t210279	5
w246	t286043	5
w570	t268825	1
w672	t26631	5
w990	t246493	3
w829	t200184	3
w255	t171516	1
w895	t195411	3
w441	t44050	3
w127	t338069	5
w468	t187442	3
w439	t278393	3
w24	t203962	3
w143	t203769	3
w74	t219108	5
w1034	t129629	5
w226	t146321	5
w559	t105502	5
w290	t328051	3
w217	t356229	5
w1092	t60918	3
w494	t135095	3
w886	t357300	3
w82	t2191	5
w562	t229943	5
w76	t330143	5
w207	t65166	4
w509	t205463	5
w124	t271449	3
w737	t7754	5
w413	t82228	5
w556	t257319	4
w369	t311745	5
w76	t219354	5
w801	t217310	5
w1162	t149486	4
w1085	t60581	5
w873	t223547	5
w228	t251333	1
w79	t333035	3
w1042	t165411	4
w675	t240324	3
w566	t10370	1
w511	t155610	5
w1267	t211438	3
w1092	t40943	3
w228	t148729	5
w441	t164968	5
w953	t72276	3
w100	t269224	3
w1092	t341284	5
w468	t2245	2
w806	t227872	3
w709	t141915	4
w1080	t279924	5
w172	t307966	4
w127	t215443	5
w854	t47903	3
w697	t61945	5
w965	t201950	5
w560	t317384	4
w448	t160862	5
w413	t198358	1
w524	t268169	5
w765	t24273	3
w343	t287037	3
w578	t167733	3
w829	t236682	3
w633	t228248	5
w1240	t6309	1
w98	t21106	3
w481	t169836	4
w217	t100891	3
w1009	t108500	5
w812	t7292	5
w49	t33176	4
w13	t139423	1
w1172	t103949	5
w671	t222215	3
w765	t288519	4
w46	t247880	3
w1159	t357682	5
w43	t70416	3
w472	t250531	4
w1092	t299971	4
w814	t142796	5
w711	t261266	5
w1162	t112635	5
w441	t86636	5
w1224	t122075	4
w158	t333708	5
w468	t247574	1
w226	t348308	3
w966	t172335	3
w1125	t103805	4
w1009	t285064	3
w24	t14388	5
w49	t213006	5
w1182	t101711	5
w1102	t31982	5
w572	t222981	5
w194	t52708	3
w1125	t109390	3
w1256	t25892	5
w468	t49884	4
w633	t30794	3
w49	t355354	1
w149	t63813	5
w459	t353713	4
w1172	t130212	5
w897	t284917	3
w1018	t59683	3
w1080	t16006	5
w69	t78137	3
w49	t342839	4
w755	t69757	5
w633	t329352	5
w355	t180075	3
w990	t276939	3
w441	t293691	3
w481	t44540	5
w899	t168860	3
w968	t309653	4
w524	t133899	3
w158	t121458	3
w207	t275528	5
w521	t254764	5
w309	t179061	5
w127	t11779	3
w100	t66099	5
w215	t90814	5
w1074	t14989	5
w197	t148111	3
w936	t314287	3
w1211	t258044	4
w813	t314881	5
w328	t149593	3
w413	t236079	3
w619	t341620	3
w207	t22338	3
w270	t355917	3
w655	t172774	5
w247	t51058	4
w1043	t59680	5
w164	t174542	4
w38	t154741	4
w47	t231540	3
w228	t179972	3
w1162	t25026	1
w143	t26216	5
w322	t264955	4
w39	t126523	3
w602	t176797	5
w1125	t155911	3
w570	t172887	1
w304	t329229	4
w285	t20966	5
w42	t34697	3
w396	t64282	5
w965	t306409	2
w780	t232446	3
w641	t5455	5
w826	t60882	5
w633	t238627	5
w43	t241965	3
w867	t33039	3
w829	t42181	5
w382	t347024	5
w765	t270421	3
w633	t333676	5
w88	t73282	5
w226	t275565	5
w899	t200785	4
w884	t27972	4
w496	t247261	5
w127	t164687	4
w1162	t38946	4
w618	t206660	5
w1176	t234517	1
w31	t201474	4
w132	t285960	5
w1182	t73965	4
w1033	t320590	2
w860	t319146	3
w1176	t80200	5
w509	t162870	3
w1092	t15695	4
w1171	t227332	1
w226	t55002	5
w645	t222364	5
w12	t7896	1
w136	t159046	3
w899	t347880	5
w49	t158530	4
w110	t282969	4
w5	t144389	5
w1098	t71914	3
w566	t319629	5
w481	t39393	5
w363	t158068	5
w690	t103051	4
w786	t43418	5
w226	t83518	5
w82	t201069	5
w1240	t74942	3
w986	t16026	4
w49	t24293	3
w493	t304438	5
w14	t354155	3
w564	t280924	3
w163	t219079	5
w1018	t217237	3
w367	t105306	4
w897	t171728	1
w1180	t285990	3
w3	t341153	3
w247	t22609	3
w226	t121335	5
w316	t29646	1
w350	t93381	4
w899	t298399	5
w509	t273904	5
w91	t142108	3
w1176	t331786	5
w49	t83375	4
w899	t89071	3
w898	t100	5
w671	t24277	5
w43	t222335	3
w1074	t312993	3
w754	t98995	3
w493	t96676	3
w62	t114061	3
w183	t13849	5
w765	t255530	5
w1182	t359052	4
w88	t228829	5
w1092	t274032	4
w207	t42965	4
w1075	t83077	5
w703	t205979	3
w1125	t153511	3
w636	t24871	3
w985	t24224	4
w524	t260690	4
w1190	t122674	5
w335	t103310	3
w1189	t183202	3
w737	t256960	5
w549	t54428	5
w226	t194075	5
w413	t208897	3
w43	t293358	3
w1162	t190093	3
w636	t180941	5
w1176	t187941	5
w1032	t185174	5
w826	t357516	4
w43	t153288	4
w1176	t296534	3
w737	t12649	3
w339	t107953	5
w934	t135910	4
w549	t248871	4
w1159	t154953	5
w68	t155421	3
w98	t211879	4
w814	t218993	5
w955	t44782	3
w897	t96379	1
w1004	t219841	3
w524	t277117	5
w697	t228635	5
w912	t81636	4
w396	t33371	3
w522	t22531	3
w570	t329382	3
w884	t245971	3
w413	t254375	1
w172	t127473	5
w755	t311483	3
w903	t198480	5
w806	t75687	5
w549	t62238	5
w814	t158473	5
w1178	t60992	3
w891	t282331	3
w815	t116108	5
w972	t187220	3
w127	t131285	5
w528	t25915	3
w86	t111587	1
w952	t263873	5
w1214	t52243	3
w42	t50005	3
w1240	t29561	3
w1162	t114704	4
w1111	t329023	3
w94	t222975	4
w565	t194499	5
w414	t301076	3
w1125	t123383	5
w132	t343710	4
w669	t142046	3
w387	t287720	1
w413	t258762	3
w754	t136684	3
w403	t197439	4
w572	t242568	3
w959	t105658	5
w528	t315860	4
w79	t295891	5
w385	t96538	5
w1267	t72585	5
w452	t122661	5
w1125	t64645	1
w363	t126942	3
w207	t39561	3
w26	t127548	4
w251	t165422	3
w706	t231852	3
w474	t271648	5
w97	t288473	3
w175	t332861	4
w207	t322356	5
w955	t306389	5
w671	t265155	5
w76	t270230	5
w647	t190224	5
w408	t223260	3
w26	t43584	4
w98	t134534	5
w249	t202630	4
w703	t31484	5
w874	t114822	5
w1004	t180866	5
w636	t234625	2
w22	t25527	3
w582	t328427	3
w964	t62025	5
w226	t19178	4
w46	t350133	5
w82	t119602	5
w754	t243630	3
w572	t145515	5
w593	t171490	4
w79	t102637	5
w633	t43076	3
w572	t316290	4
w709	t4187	3
w618	t202444	3
w645	t317751	5
w217	t353448	3
w1178	t34248	3
w200	t89078	3
w1004	t188967	5
w1176	t12640	5
w1162	t161615	5
w932	t92636	5
w701	t106203	3
w127	t202204	5
w1098	t322411	5
w1264	t348893	3
w711	t39455	5
w570	t28349	3
w1074	t5208	3
w1230	t79831	3
w786	t118492	5
w207	t58396	3
w155	t177603	5
w672	t249440	3
w1098	t186284	3
w952	t161256	3
w1182	t60000	3
w507	t229193	5
w731	t182867	4
w76	t229251	3
w89	t314773	3
w15	t196806	5
w208	t146536	3
w668	t148657	5
w897	t228359	5
w316	t267468	3
w701	t78180	1
w1004	t158120	3
w941	t84868	5
w1210	t314700	4
w957	t26489	2
w1080	t222865	5
w55	t61237	3
w633	t150469	3
w1009	t33073	5
w564	t128548	3
w226	t275234	5
w757	t90097	5
w117	t299734	5
w285	t17313	3
w507	t208482	3
w137	t49989	3
w49	t245159	5
w31	t146690	5
w618	t246489	3
w755	t173027	5
w631	t142646	4
w1178	t72142	4
w1239	t168022	5
w899	t233079	3
w1239	t130496	3
w528	t91001	1
w3	t188811	5
w1193	t137476	5
w1254	t125326	5
w875	t140674	4
w843	t119447	4
w912	t313504	3
w846	t67279	3
w510	t345391	5
w87	t21428	5
w854	t189105	3
w204	t221099	3
w1053	t95243	5
w1162	t263514	3
w228	t269763	5
w536	t150722	3
w754	t260543	4
w3	t297022	1
w955	t134141	3
w208	t279586	5
w413	t24197	5
w1165	t26420	5
w926	t322275	3
w626	t93813	5
w877	t363104	3
w138	t42990	5
w110	t263676	5
w511	t325442	4
w460	t182520	5
w873	t336751	4
w123	t230767	3
w414	t106082	1
w1126	t110862	5
w1111	t321588	5
w697	t282920	5
w897	t217943	3
w1018	t195158	3
w403	t200790	5
w295	t116896	4
w386	t286436	3
w5	t115470	4
w706	t304369	3
w511	t271603	3
w54	t73694	3
w319	t250617	3
w24	t133193	3
w465	t270907	3
w12	t91399	5
w43	t216037	4
w153	t359081	4
w594	t251557	5
w838	t5854	3
w1101	t37189	3
w153	t79568	3
w570	t241346	3
w570	t185931	4
w789	t305967	3
w1126	t31387	5
w263	t358262	5
w926	t188779	3
w723	t159824	4
w15	t217836	3
w709	t30518	3
w899	t57118	3
w1210	t24160	5
w172	t265781	5
w657	t11020	5
w765	t334027	5
w474	t170225	5
w978	t77480	3
w200	t254113	4
w562	t145862	5
w737	t48446	3
w285	t109976	1
w1126	t197263	5
w108	t40085	3
w255	t172511	1
w43	t34879	5
w1162	t283175	4
w158	t318311	5
w285	t84149	4
w884	t15284	1
w363	t314919	5
w172	t210195	5
w24	t9874	3
w511	t145633	4
w1186	t73612	5
w468	t309647	5
w754	t4662	5
w959	t302536	3
w1210	t14071	5
w672	t119967	3
w1125	t130959	5
w1143	t350342	5
w737	t231260	4
w238	t285206	3
w115	t167135	5
w84	t76963	1
w1240	t192140	4
w335	t5943	3
w508	t272173	3
w493	t359750	5
w68	t289727	3
w1231	t29229	3
w157	t155031	3
w829	t313509	3
w413	t128454	5
w711	t199767	3
w1125	t98192	4
w1098	t162505	3
w1269	t72475	1
w1153	t150076	5
w950	t141904	3
w1	t300491	4
w933	t342835	5
w737	t236135	5
w1080	t166941	3
w321	t152766	4
w510	t181894	5
w185	t303524	3
w226	t239130	3
w723	t239860	3
w127	t102987	4
w952	t38889	3
w74	t209966	3
w145	t339043	4
w1020	t360224	5
w659	t19216	4
w1182	t178477	5
w76	t304076	3
w322	t327732	5
w413	t128219	4
w1172	t276187	3
w255	t246292	4
w389	t147335	4
w945	t339369	2
w985	t177391	5
w477	t111255	4
w374	t59452	5
w12	t362218	4
w246	t15736	4
w477	t98495	5
w697	t39611	5
w439	t168641	4
w1143	t87535	3
w702	t264880	5
w899	t144549	5
w815	t185319	2
w270	t355669	5
w110	t230734	3
w285	t36894	5
w228	t33980	3
w581	t206436	4
w197	t299239	4
w435	t212096	3
w3	t104055	5
w1071	t162368	3
w434	t143629	3
w981	t308207	3
w1240	t349371	1
w158	t249580	4
w659	t116918	3
w1062	t336468	3
w62	t340538	3
w815	t302943	1
w1070	t253369	4
w590	t2877	5
w509	t349511	3
w149	t94177	5
w673	t275029	5
w572	t74622	5
w1169	t20832	3
w1182	t86134	4
w1267	t52971	5
w69	t125410	4
w658	t29403	5
w937	t316872	5
w574	t5047	3
w1192	t294922	4
w599	t139102	1
w647	t202881	3
w884	t224018	5
w1162	t315225	5
w1172	t83087	5
w1044	t98994	3
w1131	t273713	5
w731	t30933	3
w884	t322210	4
w491	t116392	5
w183	t311988	4
w704	t358461	3
w572	t178055	4
w815	t88576	5
w755	t179441	4
w383	t137010	5
w1239	t38516	5
w978	t10474	4
w1186	t132346	5
w66	t188920	3
w96	t137789	1
w448	t5	5
w874	t83721	5
w570	t300612	5
w737	t40298	5
w82	t314128	3
w978	t130454	3
w927	t161047	5
w1172	t15620	3
w468	t69093	5
w765	t227800	3
w197	t166923	5
w403	t133108	3
w207	t177785	5
w1125	t76894	4
w570	t262013	5
w1162	t157344	5
w658	t219645	4
w129	t247778	3
w31	t170448	5
w392	t148459	3
w1028	t296174	1
w862	t144523	5
w572	t338396	5
w990	t113242	5
w1106	t257484	4
w313	t260284	3
w1098	t4321	3
w968	t306895	3
w439	t28366	3
w500	t157814	5
w875	t244274	4
w711	t274446	5
w204	t130967	4
w830	t189274	4
w788	t63531	5
w1176	t314928	5
w132	t54001	5
w403	t152228	3
w1040	t18862	3
w43	t82398	3
w172	t79196	3
w2	t49682	5
w786	t45988	4
w873	t236888	3
w555	t154383	5
w130	t340815	5
w690	t337433	4
w978	t115293	3
w328	t155415	4
w278	t230084	5
w866	t335004	5
w82	t213328	3
w508	t20469	5
w851	t80497	3
w534	t39028	3
w158	t77391	5
w1240	t24739	1
w873	t195313	5
w468	t326790	3
w49	t259812	5
w509	t153314	5
w628	t136713	3
w328	t146051	3
w899	t311925	4
w246	t305243	5
w355	t233929	5
w739	t181276	5
w899	t45692	5
w1184	t249961	3
w1111	t73794	3
w797	t223786	5
w225	t195566	5
w413	t147835	3
w1176	t150208	5
w179	t278082	5
w49	t261709	5
w1034	t319108	5
w621	t275722	3
w895	t338259	5
w941	t301461	3
w765	t27893	1
w413	t1050	1
w599	t323469	3
w468	t338308	5
w690	t198538	3
w132	t137337	1
w1123	t343040	3
w115	t53359	5
w87	t300247	4
w672	t222284	4
w932	t56492	3
w690	t127311	4
w647	t13756	5
w181	t352381	4
w1176	t91535	5
w1169	t214993	1
w596	t266611	3
w184	t35880	3
w572	t125179	4
w143	t133316	4
w570	t129109	3
w565	t72190	5
w1031	t234771	5
w441	t213609	1
w1080	t189970	3
w618	t191064	5
w153	t199479	5
w993	t123672	5
w1164	t354761	4
w1176	t93641	5
w1162	t168526	3
w1177	t284126	5
w1048	t325649	5
w158	t329031	5
w952	t203258	4
w1185	t174152	3
w217	t120896	4
w261	t97163	3
w948	t14339	3
w850	t74357	3
w399	t69017	3
w697	t149554	5
w34	t212317	4
w66	t48147	5
w555	t200975	4
w74	t119764	5
w1147	t157166	3
w129	t31984	3
w1092	t207633	4
w873	t228484	5
w247	t197624	4
w812	t362077	3
w1146	t217078	4
w335	t330707	3
w899	t40636	3
w1206	t51052	3
w897	t212251	3
w633	t245526	1
w5	t193073	3
w413	t5251	5
w58	t330060	5
w115	t106564	4
w127	t313389	4
w1146	t345834	4
w149	t260025	5
w172	t174255	3
w439	t205917	4
w49	t288810	1
w3	t306135	5
w600	t183074	3
w15	t185939	3
w737	t38934	4
w138	t107063	5
w421	t293780	3
w978	t22227	3
w1182	t66952	3
w158	t340358	5
w132	t349608	1
w227	t220505	5
w1197	t353021	2
w468	t110101	5
w866	t143394	1
w765	t83155	3
w805	t312681	4
w860	t277536	5
w662	t182947	3
w1186	t323516	3
w86	t125887	3
w207	t57153	5
w1239	t288301	3
w1018	t305777	1
w132	t237063	4
w1182	t63165	5
w864	t17323	5
w49	t269578	4
w255	t274412	3
w309	t203770	5
w414	t187356	1
w943	t203541	5
w97	t106442	4
w899	t274466	3
w578	t128124	1
w127	t226294	3
w1	t40542	3
w66	t352950	5
w215	t251978	5
w955	t64967	5
w797	t289408	4
w695	t357579	5
w895	t169164	3
w452	t110466	3
w655	t87455	5
w555	t209504	3
w163	t132557	5
w1184	t206066	3
w870	t220113	5
w149	t310450	5
w898	t127213	3
w1097	t172570	5
w79	t239364	5
w45	t173544	5
w464	t330562	3
w549	t184609	4
w295	t345455	3
w360	t145015	4
w1176	t13432	5
w392	t206490	4
w374	t350986	5
w115	t236493	4
w1104	t137406	3
w871	t257999	4
w420	t181516	1
w875	t65384	1
w49	t238154	4
w89	t180726	3
w69	t274818	5
w49	t287439	3
w746	t323357	3
w615	t152952	4
w1159	t289992	5
w870	t136054	3
w697	t37504	5
w136	t305652	3
w79	t161998	4
w127	t156838	3
w69	t56990	5
w1178	t190415	3
w145	t336546	3
w1146	t333826	5
w1024	t97937	5
w184	t177973	3
w886	t125154	4
w895	t41104	2
w1205	t78222	3
w1189	t228214	3
w253	t254709	5
w1182	t117756	4
w690	t323181	1
w205	t51574	3
w829	t137863	3
w788	t74979	3
w74	t115085	3
w703	t121149	5
w3	t87887	4
w1240	t146478	5
w1111	t348051	4
w897	t355871	3
w765	t218065	3
w449	t68329	5
w79	t257356	5
w703	t153787	3
w1126	t39731	5
w522	t87510	4
w1076	t60544	5
w556	t142522	3
w635	t5159	5
w226	t326713	5
w838	t242942	5
w765	t213080	3
w285	t82452	5
w565	t301445	3
w898	t334995	5
w1023	t160446	3
w641	t284558	5
w136	t106377	5
w21	t173789	4
w158	t131148	4
w84	t103572	3
w1147	t203834	3
w701	t271819	3
w1104	t24928	3
w829	t65089	4
w130	t44905	3
w335	t57808	3
w55	t293938	5
w1004	t270174	5
w175	t244809	1
w813	t206751	5
w618	t119219	4
w197	t218615	4
w1098	t311662	5
w765	t306498	3
w1230	t4145	2
w1162	t81786	5
w200	t360359	3
w596	t32232	3
w1101	t10559	4
w1080	t332991	4
w920	t202504	5
w228	t220946	5
w420	t323269	4
w786	t318408	4
w163	t203143	3
w158	t317450	5
w812	t273048	3
w1098	t140559	3
w1112	t114385	5
w441	t54467	3
w511	t248588	1
w355	t184174	5
w509	t311979	3
w1023	t128280	3
w112	t53905	5
w49	t15984	5
w509	t139567	5
w355	t57182	5
w736	t35396	5
w868	t183543	4
w965	t13373	3
w596	t133733	5
w413	t127669	5
w172	t353515	5
w82	t192831	3
w455	t288640	3
w24	t290946	3
w820	t320954	5
w529	t145852	3
w966	t159088	5
w1169	t308876	5
w1165	t138195	5
w511	t53937	4
w45	t106417	5
w826	t59379	4
w1040	t103909	5
w897	t235903	3
w437	t206063	3
w1222	t236909	5
w1009	t74	5
w750	t194410	5
w618	t271074	3
w89	t133321	3
w153	t300391	5
w597	t180115	5
w641	t138434	5
w303	t195334	3
w226	t307527	3
w385	t310371	5
w912	t164316	3
w246	t151301	5
w31	t333384	5
w472	t171382	1
w127	t72252	5
w49	t224703	5
w703	t35605	3
w477	t172499	5
w228	t351818	3
w598	t221039	5
w127	t210189	4
w711	t348494	3
w460	t35146	5
w896	t168469	5
w468	t42759	3
w1209	t343339	3
w1143	t89883	5
w172	t66174	5
w3	t184653	5
w392	t17266	5
w1184	t107168	3
w79	t43348	3
w1240	t126492	3
w677	t259415	5
w572	t325391	3
w703	t309459	5
w226	t5233	4
w460	t289808	4
w186	t184854	3
w509	t189596	5
w45	t308588	3
w511	t272659	5
w737	t107087	4
w702	t102640	5
w285	t22492	5
w509	t12503	5
w755	t24668	4
w496	t204860	5
w696	t149283	5
w1184	t100246	3
w1182	t348392	5
w117	t293420	5
w767	t79100	3
w31	t259137	5
w1226	t202990	3
w344	t152506	4
w49	t199453	1
w55	t238774	5
w549	t325632	5
w31	t111623	3
w509	t244132	5
w448	t27823	3
w49	t319006	3
w509	t257362	3
w838	t337617	1
w496	t284676	5
w35	t265244	5
w76	t181342	5
w814	t138494	5
w100	t99938	4
w465	t91430	5
w1224	t69897	3
w439	t89207	5
w1125	t331349	4
w609	t77034	3
w882	t317605	1
w572	t200941	4
w3	t108487	5
w1165	t347505	4
w130	t289976	3
w403	t288488	5
w529	t336225	4
w703	t284643	3
w1093	t288989	5
w618	t232403	5
w35	t42601	5
w711	t242860	5
w754	t25369	3
w45	t299141	3
w169	t250783	3
w356	t32475	3
w363	t208898	4
w618	t24513	1
w785	t63466	3
w393	t297165	4
w511	t244077	5
w413	t176482	5
w972	t156961	3
w343	t104830	1
w226	t114468	5
w349	t299593	5
w1024	t157331	5
w843	t12011	4
w945	t110982	4
w1018	t221239	3
w1165	t180188	4
w558	t201940	5
w709	t64225	5
w874	t192625	5
w524	t8774	1
w884	t40829	4
w723	t234569	3
w509	t129739	3
w896	t45662	5
w736	t205790	4
w1170	t299398	4
w1239	t226318	4
w1071	t5506	3
w1147	t7879	3
w864	t126148	5
w563	t2956	5
w1009	t356401	5
w826	t226855	3
w207	t260413	3
w873	t185526	4
w1028	t304814	5
w363	t33951	5
w672	t69375	5
w49	t29121	5
w897	t212037	5
w23	t265770	5
w778	t14607	3
w1023	t86711	5
w468	t90793	5
w439	t344961	3
w1032	t182006	5
w412	t341713	5
w815	t88615	5
